code,name,nav_final,bh_final,excess,dd,bh_dd,jul_strat,jul_bh,trim_acc,trim_n,ann_ret_strat,ann_ret_bh
603381,永臻股份,0.81164619608896,0.7583126550868495,0.07033186198903962,-0.48909968902255174,-0.5707426376440456,-0.013708009398128662,-0.029658284977433613,0.6119402985074627,134,-0.3059482944198373,-0.3837817850593508
688084,晶品特装,0.7167850904701708,0.6000239721922564,0.19459408905166597,-0.5227410662083501,-0.6377839547589382,-0.1474292396931126,-0.18384187296104437,0.6616541353383458,133,-0.44161893132445285,-0.590932428090652
688326,经纬恒润,0.6313248890289989,0.5516936197602382,0.14433965958019912,-0.4977547544416747,-0.582408822161695,0.0015875261197162427,-0.016076255512875504,0.631578947368421,133,-0.5528609555601871,-0.6468400614880648
688280,精进电动,0.7343013121892692,0.663242009132419,0.10713932784475189,-0.5286020065574737,-0.6132743362831863,0.05890603316776266,0.06739526411657493,0.5714285714285714,133,-0.41752132181257473,-0.5125545219264196
002792,通宇通讯,0.8057586067101316,0.7443789565597022,0.08245753001147138,-0.5903161370669668,-0.6777190224381882,-0.23678355797725326,-0.27085076708507705,0.6307692307692307,130,-0.3147348150195661,-0.4034598863358594
603730,岱美股份,1.158423561611068,1.2009291521486645,-0.03539392016718612,-0.30386708932369255,-0.3625441696113072,-0.13607503722779113,-0.16341030195381867,0.463768115942029,138,0.2935044254078276,0.3777024406703309
300342,天银机电,1.1095135725059637,1.1161387631975856,-0.005935812741277524,-0.5189649997929681,-0.5973006472937615,-0.26862332491429197,-0.32082901554404164,0.5620437956204379,137,0.19944982025856262,0.2120117629709677
002785,万里石,1.0053581980746134,0.9754685777287744,0.030641294889715676,-0.3799716894960239,-0.4552212389380538,-0.22804891756653434,-0.28418523372651816,0.4740740740740741,135,0.009395679357338427,-0.04253425024381574
600831,广电网络,0.8400163611579649,0.7906976744186046,0.06237363322919087,-0.33191136292903245,-0.4047109207708779,0.050880309759308906,0.0620915032679743,0.5939849624060151,133,-0.26293879351230254,-0.33699270403548076
688122,西部超导,0.757748484991122,0.685166240409208,0.10593377242078517,-0.4488483061168763,-0.5433574992938512,-0.08905963083804647,-0.10311671087533114,0.5474452554744526,137,-0.38458385667852235,-0.4840080534124823
