日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-02-06,300725,54.23,56.96,57.59,53.15,44739,332982976.0,8.28,6.21,3.33,4.61
2020-02-07,300725,58.7,54.95,58.7,54.01,39602,292451504.0,8.23,-3.53,-2.01,4.08
2020-02-10,300725,54.95,54.28,55.28,53.06,28346,203348891.0,4.04,-1.22,-0.67,2.92
2020-02-11,300725,53.83,54.93,55.33,53.3,25101,181012305.0,3.74,1.2,0.65,2.59
2020-02-12,300725,55.03,57.99,58.56,54.93,42870,323444400.0,6.61,5.57,3.06,4.42
2020-02-13,300725,57.51,57.66,58.92,56.41,28405,217138178.0,4.33,-0.57,-0.33,2.93
2020-02-14,300725,58.16,57.9,58.86,56.83,31256,239707262.0,3.52,0.42,0.24,3.22
2020-02-17,300725,57.97,63.81,63.81,57.92,54879,449998416.0,10.17,10.21,5.91,5.66
2020-02-18,300725,62.77,65.57,65.87,62.66,43789,374484352.0,5.03,2.76,1.76,4.52
2020-02-19,300725,65.43,66.41,68.88,63.59,34730,308505904.0,8.07,1.28,0.84,3.58
2020-02-20,300725,67.53,66.4,67.82,65.13,23016,201579604.0,4.05,-0.02,-0.01,2.37
2020-02-21,300725,66.5,66.74,67.87,64.51,26907,236995303.0,5.06,0.51,0.34,2.78
2020-02-24,300725,67.51,69.42,70.16,66.7,24778,226308467.0,5.18,4.02,2.68,2.56
2020-02-25,300725,67.36,68.79,70.59,65.41,33051,299318048.0,7.46,-0.91,-0.63,3.41
2020-02-26,300725,68.35,65.4,69.51,65.06,31652,279545120.0,6.47,-4.93,-3.39,3.26
2020-02-27,300725,65.76,68.74,70.51,65.76,30680,278609920.0,7.26,5.11,3.34,3.16
2020-02-28,300725,67.66,66.17,68.71,65.35,30402,269037200.0,4.89,-3.74,-2.57,3.14
2020-03-02,300725,67.2,66.74,68.9,64.81,34619,305066864.0,6.18,0.86,0.57,3.57
2020-03-03,300725,68.37,68.4,71.26,67.36,34444,316964704.0,5.84,2.49,1.66,3.55
2020-03-04,300725,67.44,71.33,71.42,66.82,31004,285280720.0,6.73,4.28,2.93,3.2
2020-03-05,300725,71.88,70.74,72.11,69.26,30461,283191648.0,4.0,-0.83,-0.59,3.14
2020-03-06,300725,70.04,69.36,71.2,69.35,15152,140680342.0,2.62,-1.95,-1.38,1.56
2020-03-09,300725,68.99,67.12,70.75,67.05,24872,225875009.0,5.33,-3.23,-2.24,2.57
2020-03-10,300725,66.0,66.81,68.2,63.05,33145,290980208.0,7.67,-0.46,-0.31,3.42
2020-03-11,300725,67.56,65.24,67.97,64.13,23107,201316797.0,5.75,-2.35,-1.57,2.38
2020-03-12,300725,64.9,62.16,64.9,61.73,23990,200090740.0,4.86,-4.72,-3.08,2.47
2020-03-13,300725,58.74,60.05,61.35,57.71,26754,211260061.0,5.86,-3.39,-2.11,2.76
2020-03-16,300725,60.57,55.66,61.67,55.34,30062,232103441.0,10.54,-7.31,-4.39,3.1
2020-03-17,300725,56.43,55.29,57.2,52.76,38086,276888288.0,7.98,-0.66,-0.37,3.93
2020-03-18,300725,56.33,54.74,58.63,54.13,28113,212482943.0,8.14,-0.99,-0.55,2.9
2020-03-19,300725,55.33,54.56,56.11,53.36,24381,177061895.0,5.02,-0.33,-0.18,2.51
2020-03-20,300725,55.9,56.43,57.2,54.7,24997,185469732.0,4.58,3.43,1.87,2.58
2020-03-23,300725,54.9,53.81,56.05,53.61,19464,142288733.0,4.32,-4.64,-2.62,2.01
2020-03-24,300725,55.51,55.56,56.0,53.81,14981,109440441.0,4.07,3.25,1.75,1.55
2020-03-25,300725,57.28,58.9,59.33,55.97,29686,226774926.0,6.05,6.01,3.34,3.06
2020-03-26,300725,58.05,59.4,60.9,57.76,25323,200491953.0,5.33,0.85,0.5,2.61
2020-03-27,300725,61.05,58.97,61.05,58.86,18025,143037892.0,3.69,-0.72,-0.43,1.86
2020-03-30,300725,58.05,57.2,58.43,56.23,19426,148145480.0,3.73,-3.0,-1.77,2.0
2020-03-31,300725,57.2,54.51,57.5,53.9,36031,264209232.0,6.29,-4.7,-2.69,3.72
2020-04-01,300725,54.6,53.05,54.73,52.41,35101,248563695.0,4.26,-2.68,-1.46,3.62
2020-04-02,300725,52.84,54.76,55.1,52.55,15454,110284505.0,4.81,3.22,1.71,1.59
2020-04-03,300725,54.86,55.78,56.76,54.51,19619,145989995.0,4.11,1.86,1.02,2.02
2020-04-07,300725,57.2,57.55,58.05,56.07,25431,193177370.0,3.55,3.17,1.77,2.62
2020-04-08,300725,57.73,56.36,57.73,56.2,14520,109794938.0,2.66,-2.07,-1.19,1.5
2020-04-09,300725,56.67,60.82,61.55,56.3,35341,277555680.0,9.32,7.91,4.46,3.65
2020-04-10,300725,60.67,59.12,62.1,58.56,20332,161970540.0,5.82,-2.8,-1.7,2.1
2020-04-13,300725,59.0,57.95,59.53,57.41,12101,93807457.0,3.59,-1.98,-1.17,1.25
2020-04-14,300725,62.59,60.43,62.59,58.19,37941,302326592.0,7.59,4.28,2.48,3.91
2020-04-15,300725,59.73,58.82,61.26,58.81,27977,221368043.0,4.05,-2.66,-1.61,2.89
2020-04-16,300725,58.74,60.99,61.98,58.34,27070,217170981.0,6.19,3.69,2.17,2.79
2020-04-17,300725,61.43,61.32,62.67,60.6,22788,185728586.0,3.39,0.54,0.33,2.35
2020-04-20,300725,61.4,62.86,63.51,60.6,19884,163652124.0,4.75,2.51,1.54,2.05
2020-04-21,300725,62.59,60.36,62.97,59.85,24466,197547612.0,4.96,-3.98,-2.5,2.52
2020-04-22,300725,59.59,61.85,62.11,58.59,17860,144332319.0,5.83,2.47,1.49,1.84
2020-04-23,300725,61.85,60.96,62.93,60.51,15610,127310028.0,3.91,-1.44,-0.89,1.61
2020-04-24,300725,61.05,59.12,61.05,58.65,19070,150428891.0,3.94,-3.02,-1.84,1.97
2020-04-27,300725,59.43,57.97,59.44,56.86,19204,148365854.0,4.36,-1.95,-1.15,1.98
2020-04-28,300725,58.28,58.25,59.63,56.53,23582,182582727.0,5.35,0.48,0.28,2.43
2020-04-29,300725,58.7,60.15,63.83,58.37,39284,319635696.0,9.37,3.26,1.9,4.05
2020-04-30,300725,60.86,60.54,61.93,59.85,21400,172136569.0,3.46,0.65,0.39,2.21
2020-05-06,300725,60.32,61.57,61.77,59.78,21001,169012591.0,3.29,1.7,1.03,2.17
2020-05-07,300725,61.4,60.74,62.69,60.59,20570,167316870.0,3.41,-1.35,-0.83,2.12
2020-05-08,300725,60.79,63.88,64.24,60.79,32332,270673584.0,5.68,5.17,3.14,3.33
2020-05-11,300725,65.16,64.78,66.73,64.09,36322,312904112.0,4.13,1.41,0.9,3.75
2020-05-12,300725,65.62,65.75,66.23,64.01,24899,215560117.0,3.43,1.5,0.97,2.57
2020-05-13,300725,65.63,67.84,68.51,65.28,27913,248979272.0,4.91,3.18,2.09,2.88
2020-05-14,300725,67.32,66.7,68.07,66.46,15703,139164274.0,2.37,-1.68,-1.14,1.62
2020-05-15,300725,67.06,66.03,67.97,65.78,19192,168949000.0,3.28,-1.0,-0.67,1.98
2020-05-18,300725,65.99,67.2,68.27,65.52,24048,213112243.0,4.16,1.77,1.17,2.48
2020-05-19,300725,68.09,70.53,71.28,67.48,37074,340051632.0,5.65,4.96,3.33,3.82
2020-05-20,300725,70.53,69.4,73.27,68.65,31250,291809456.0,6.55,-1.6,-1.13,3.22
2020-05-21,300725,69.89,69.43,70.86,68.78,20371,187931831.0,3.0,0.04,0.03,2.1
2020-05-22,300725,69.43,66.94,69.96,66.55,22045,197956444.0,4.91,-3.59,-2.49,2.27
2020-05-25,300725,67.76,68.32,69.66,65.83,19517,175282960.0,5.72,2.06,1.38,2.01
2020-05-26,300725,69.02,71.53,72.38,68.56,34762,327627376.0,5.59,4.7,3.21,3.59
2020-05-27,300725,71.19,70.09,71.76,69.36,22347,207859380.0,3.36,-2.01,-1.44,2.31
2020-05-28,300725,69.24,70.07,70.8,68.23,26421,243761565.0,3.67,-0.03,-0.02,2.73
2020-05-29,300725,69.62,74.0,74.93,69.09,34828,337847680.0,8.33,5.61,3.93,3.59
2020-06-01,300725,75.02,76.41,77.6,74.63,30688,308937968.0,4.01,3.26,2.41,3.17
2020-06-02,300725,75.87,75.72,77.24,74.76,18252,182257089.0,3.25,-0.9,-0.69,1.88
2020-06-03,300725,75.62,76.59,77.01,74.85,19816,198501500.0,2.85,1.15,0.87,2.04
2020-06-04,300725,77.01,76.02,77.92,75.01,18081,181306933.0,3.8,-0.74,-0.57,1.87
2020-06-05,300725,75.98,79.24,80.01,75.94,21160,218596149.0,5.35,4.24,3.22,2.18
2020-06-08,300725,80.23,77.32,80.28,76.55,19841,204823211.0,4.71,-2.42,-1.92,2.05
2020-06-09,300725,77.84,77.31,78.89,76.16,20451,208443996.0,3.53,-0.01,-0.01,2.11
2020-06-10,300725,76.58,78.4,78.63,76.4,23191,236860773.0,2.88,1.41,1.09,2.39
2020-06-11,300725,77.78,77.96,79.24,76.3,15489,158846494.0,3.75,-0.56,-0.44,1.6
2020-06-12,300725,76.03,78.43,78.49,75.78,17508,179432309.0,3.48,0.6,0.47,1.81
2020-06-15,300725,78.16,78.09,81.93,77.55,22640,236356625.0,5.58,-0.43,-0.34,2.34
2020-06-16,300725,78.84,79.31,80.15,78.13,18283,190772250.0,2.59,1.56,1.22,1.89
2020-06-17,300725,78.93,78.43,81.15,77.4,20923,218148742.0,4.73,-1.11,-0.88,2.16
2020-06-18,300725,78.6,76.54,78.77,75.78,29668,300014784.0,3.81,-2.41,-1.89,3.06
2020-06-19,300725,77.23,79.46,80.38,76.93,33612,350999520.0,4.51,3.81,2.92,3.47
2020-06-22,300725,79.63,84.4,85.26,78.7,49630,544470192.0,8.26,6.22,4.94,5.12
2020-06-23,300725,85.0,92.96,92.96,84.41,65997,785708048.0,10.13,10.14,8.56,6.81
2020-06-24,300725,91.16,87.98,91.93,86.24,47884,556327408.0,6.12,-5.36,-4.98,4.94
2020-06-29,300725,88.09,91.78,93.86,87.73,41782,500093792.0,6.97,4.32,3.8,4.31
2020-06-30,300725,91.7,94.43,96.29,89.46,28123,345209456.0,7.44,2.89,2.65,2.87
2020-07-01,300725,95.03,91.29,95.78,89.63,29801,362670080.0,6.51,-3.33,-3.14,3.04
2020-07-02,300725,91.56,89.4,92.81,88.96,29192,347575088.0,4.22,-2.07,-1.89,2.98
2020-07-03,300725,88.73,94.92,98.23,88.14,42200,518519456.0,11.29,6.17,5.52,4.31
2020-07-06,300725,95.96,91.47,97.16,91.24,34207,415636848.0,6.24,-3.63,-3.45,3.49
2020-07-07,300725,91.6,91.44,93.86,87.32,32966,393466592.0,7.15,-0.03,-0.03,3.37
2020-07-08,300725,90.78,91.55,92.4,89.63,17664,212295489.0,3.03,0.12,0.11,1.8
2020-07-09,300725,91.01,94.05,95.92,88.86,20276,249897857.0,7.71,2.73,2.5,2.07
2020-07-10,300725,93.17,97.77,98.76,93.17,24390,311418064.0,5.94,3.96,3.72,2.49
2020-07-13,300725,98.7,100.39,101.7,98.0,28216,369697936.0,3.78,2.68,2.62,2.88
2020-07-14,300725,99.63,98.24,101.44,96.16,29040,374718304.0,5.26,-2.14,-2.15,2.97
2020-07-15,300725,97.26,100.27,104.61,96.93,25836,343378752.0,7.82,2.07,2.03,2.64
2020-07-16,300725,101.16,91.3,103.47,91.16,31932,407062384.0,12.28,-8.95,-8.97,3.26
2020-07-17,300725,92.65,94.65,98.46,91.16,26959,334934688.0,8.0,3.67,3.35,2.75
2020-07-20,300725,95.85,90.26,96.84,89.4,31564,377199888.0,7.86,-4.64,-4.39,3.22
2020-07-21,300725,91.78,94.63,95.4,88.87,21128,260515441.0,7.23,4.84,4.37,2.16
2020-07-22,300725,93.86,97.03,99.6,93.23,20052,256479195.0,6.73,2.54,2.4,2.05
2020-07-23,300725,96.03,99.61,100.2,95.07,20182,260562009.0,5.29,2.66,2.58,2.06
2020-07-24,300725,98.86,91.16,101.56,90.91,28655,356770496.0,10.69,-8.48,-8.45,2.93
2020-07-27,300725,92.55,91.63,94.63,90.4,15053,182961036.0,4.64,0.52,0.47,1.54
2020-07-28,300725,92.68,92.54,95.01,90.4,17768,216989401.0,5.03,0.99,0.91,1.82
2020-07-29,300725,92.78,96.58,97.1,91.2,19270,242006178.0,6.38,4.37,4.04,1.97
2020-07-30,300725,96.83,95.78,98.7,95.4,16984,215753370.0,3.42,-0.83,-0.8,1.74
2020-07-31,300725,96.68,97.2,98.73,95.19,18165,231843988.0,3.7,1.48,1.42,1.86
2020-08-03,300725,98.0,93.54,98.0,91.26,45753,560798256.0,6.93,-3.77,-3.66,4.67
2020-08-04,300725,94.3,93.32,96.16,92.15,28866,357273984.0,4.29,-0.24,-0.22,2.95
2020-08-05,300725,92.54,92.46,94.2,90.41,23036,279914576.0,4.06,-0.92,-0.86,2.35
2020-08-06,300725,93.15,91.25,93.19,90.56,16887,203913268.0,2.84,-1.31,-1.21,1.73
2020-08-07,300725,91.24,88.54,92.7,87.1,24959,293658576.0,6.14,-2.97,-2.71,2.55
2020-08-10,300725,90.65,89.4,90.65,86.55,19808,230397114.0,4.63,0.97,0.86,2.02
2020-08-11,300725,89.55,89.06,91.0,88.47,16904,200279723.0,2.83,-0.38,-0.34,1.73
2020-08-12,300725,89.38,85.79,89.94,83.47,24603,277289248.0,7.26,-3.67,-3.27,2.51
2020-08-13,300725,86.47,84.93,86.7,84.15,15694,176379980.0,2.97,-1.0,-0.86,1.6
2020-08-14,300725,84.63,85.61,86.7,82.66,15427,171349296.0,4.76,0.8,0.68,1.58
2020-08-17,300725,83.47,85.78,86.2,83.47,12293,137904715.0,3.19,0.2,0.17,1.26
2020-08-18,300725,85.04,88.38,90.21,85.04,21949,254461882.0,6.03,3.03,2.6,2.24
2020-08-19,300725,88.83,87.63,90.4,87.19,11711,136759291.0,3.63,-0.85,-0.75,1.2
2020-08-20,300725,86.93,87.3,88.74,85.98,10404,119843920.0,3.15,-0.38,-0.33,1.06
2020-08-21,300725,88.48,91.93,94.33,87.4,22479,273438128.0,7.94,5.3,4.63,2.3
2020-08-24,300725,94.24,92.55,94.24,89.64,14132,171104841.0,5.0,0.67,0.62,1.44
2020-08-25,300725,93.47,92.86,95.62,92.32,14557,180161924.0,3.57,0.33,0.31,1.49
2020-08-26,300725,93.47,97.32,101.93,92.88,30605,395949968.0,9.75,4.8,4.46,3.13
2020-08-27,300725,102.38,102.38,105.78,100.28,39162,527968992.0,5.65,5.2,5.06,4.0
2020-08-28,300725,103.06,103.71,105.51,100.68,29762,404889232.0,4.72,1.3,1.33,3.04
2020-08-31,300725,103.78,102.17,106.96,101.91,28032,384549040.0,4.87,-1.48,-1.54,2.86
2020-09-01,300725,104.91,101.63,105.2,99.76,28726,381510240.0,5.32,-0.53,-0.54,2.94
2020-09-02,300725,103.4,103.23,103.86,100.54,22703,306712752.0,3.27,1.57,1.6,2.32
2020-09-03,300725,103.7,103.03,105.83,102.54,23489,321345456.0,3.19,-0.19,-0.2,2.4
2020-09-04,300725,102.7,100.09,104.13,98.21,23025,302750640.0,5.75,-2.85,-2.94,2.35
2020-09-07,300725,101.61,93.93,101.61,92.88,20240,257536693.0,8.72,-6.15,-6.16,2.07
2020-09-08,300725,94.24,93.0,94.26,91.01,16576,202389570.0,3.46,-0.99,-0.93,1.69
2020-09-09,300725,92.7,89.75,93.11,88.47,17049,202589460.0,4.99,-3.49,-3.25,1.74
2020-09-10,300725,89.94,87.93,92.27,86.55,16363,192371344.0,6.37,-2.03,-1.82,1.67
2020-09-11,300725,86.79,90.42,91.0,86.41,20090,236436702.0,5.22,2.83,2.49,2.05
2020-09-14,300725,90.78,91.09,92.7,89.11,16202,194422190.0,3.97,0.74,0.67,1.66
2020-09-15,300725,91.16,91.5,92.35,89.23,13221,158509443.0,3.43,0.45,0.41,1.35
2020-09-16,300725,91.58,90.91,92.32,89.16,17109,203778272.0,3.45,-0.64,-0.59,1.75
2020-09-17,300725,91.16,91.73,92.61,89.51,11964,143178304.0,3.41,0.9,0.82,1.22
2020-09-18,300725,91.73,91.36,92.9,88.86,10408,124306358.0,4.4,-0.4,-0.37,1.06
2020-09-21,300725,92.32,90.0,92.47,89.72,8766,104901824.0,3.01,-1.49,-1.36,0.9
2020-09-22,300725,90.24,91.69,92.33,89.67,9250,110922580.0,2.96,1.88,1.69,0.95
2020-09-23,300725,91.3,92.24,94.07,90.87,13727,167730813.0,3.49,0.6,0.55,1.4
2020-09-24,300725,91.32,90.77,91.9,89.24,13615,161785616.0,2.88,-1.59,-1.47,1.39
2020-09-25,300725,90.77,88.86,92.85,88.6,17581,208417054.0,4.68,-2.1,-1.91,1.8
2020-09-28,300725,87.24,86.55,88.46,86.36,17045,195641315.0,2.36,-2.6,-2.31,1.74
2020-09-29,300725,87.29,90.57,92.21,85.81,15518,181589400.0,7.39,4.64,4.02,1.59
2020-09-30,300725,90.61,93.1,94.0,90.1,19543,238933603.0,4.31,2.79,2.53,2.0
2020-10-09,300725,95.01,99.74,100.4,95.01,33343,433735456.0,5.79,7.13,6.64,3.41
2020-10-12,300725,100.4,102.33,102.7,99.23,22620,301179680.0,3.48,2.6,2.59,2.31
2020-10-13,300725,102.7,107.78,110.01,101.56,27854,390138192.0,8.26,5.33,5.45,2.85
2020-10-14,300725,105.78,107.78,108.98,105.59,16335,230805650.0,3.15,0.0,0.0,1.67
2020-10-15,300725,106.98,108.47,110.01,106.98,14194,202182703.0,2.81,0.64,0.69,1.45
2020-10-16,300725,108.47,109.32,111.78,107.24,16517,238263645.0,4.19,0.78,0.85,1.69
2020-10-19,300725,110.57,108.09,110.57,106.95,16167,230029914.0,3.31,-1.13,-1.23,1.65
2020-10-20,300725,105.78,109.3,109.96,104.63,20590,291512592.0,4.93,1.12,1.21,2.1
2020-10-21,300725,110.93,111.2,113.95,109.7,22282,326030224.0,3.89,1.74,1.9,2.28
2020-10-22,300725,111.24,108.86,112.57,108.86,19480,283157424.0,3.34,-2.1,-2.34,1.99
2020-10-23,300725,110.16,100.37,111.54,98.86,31941,435981168.0,11.65,-7.8,-8.49,3.26
2020-10-26,300725,99.88,103.53,104.56,98.19,16611,223249597.0,6.35,3.15,3.16,1.7
2020-10-27,300725,105.01,105.77,107.32,103.47,18318,254424217.0,3.72,2.16,2.24,1.87
2020-10-28,300725,107.16,105.63,107.93,104.63,16386,228446080.0,3.12,-0.13,-0.14,1.67
2020-10-29,300725,102.12,105.63,107.7,101.64,24414,336961408.0,5.74,0.0,0.0,2.48
2020-10-30,300725,107.23,103.2,107.93,102.7,11592,160112634.0,4.95,-2.3,-2.43,1.18
2020-11-02,300725,104.02,101.34,105.29,100.47,21515,288104944.0,4.67,-1.8,-1.86,2.19
2020-11-03,300725,102.68,102.71,103.33,99.97,16481,220576489.0,3.32,1.35,1.37,1.67
2020-11-04,300725,103.4,103.93,105.78,101.86,13616,185270040.0,3.82,1.19,1.22,1.38
2020-11-05,300725,104.94,104.42,105.91,102.26,11546,158520941.0,3.51,0.47,0.49,1.17
2020-11-06,300725,104.24,101.02,104.56,99.04,13589,180611147.0,5.29,-3.26,-3.4,1.38
2020-11-09,300725,101.02,105.78,108.69,100.86,27313,378975408.0,7.75,4.71,4.76,2.78
2020-11-10,300725,106.83,102.11,107.52,101.47,16941,229943548.0,5.72,-3.47,-3.67,1.45
2020-11-11,300725,102.31,93.15,102.49,92.86,31160,394730016.0,9.43,-8.77,-8.96,2.66
2020-11-12,300725,94.21,94.35,98.08,93.87,21379,268708624.0,4.52,1.29,1.2,1.83
2020-11-13,300725,94.56,93.64,96.55,93.16,13798,171559871.0,3.59,-0.75,-0.71,1.18
2020-11-16,300725,93.86,93.01,94.56,90.21,32042,388579504.0,4.65,-0.67,-0.63,2.74
2020-11-17,300725,93.28,90.91,93.45,90.46,13773,166108403.0,3.21,-2.26,-2.1,1.18
2020-11-18,300725,90.93,89.47,92.61,88.09,17981,212201196.0,4.97,-1.58,-1.44,1.54
2020-11-19,300725,89.31,91.11,91.82,87.84,15359,182817333.0,4.45,1.83,1.64,1.31
2020-11-20,300725,91.17,90.5,93.4,89.63,14513,174324086.0,4.14,-0.67,-0.61,1.24
2020-11-23,300725,90.01,88.86,90.93,88.18,15170,178249079.0,3.04,-1.81,-1.64,1.3
2020-11-24,300725,88.94,87.63,90.0,87.42,10673,123984940.0,2.9,-1.38,-1.23,0.91
2020-11-25,300725,88.08,85.78,88.08,84.7,17355,196613334.0,3.86,-2.11,-1.85,1.48
2020-11-26,300725,85.8,85.09,87.7,84.33,10672,120148610.0,3.93,-0.8,-0.69,0.91
2020-11-27,300725,85.16,86.55,87.0,83.55,14695,166512426.0,4.05,1.72,1.46,1.26
2020-11-30,300725,86.36,85.15,86.36,83.6,15509,173961761.0,3.19,-1.62,-1.4,1.33
2020-12-01,300725,85.15,89.76,93.31,85.15,41963,497761200.0,9.58,5.41,4.61,3.59
2020-12-02,300725,89.86,88.55,92.39,87.44,22319,262306494.0,5.51,-1.35,-1.21,1.91
2020-12-03,300725,88.65,91.8,93.8,87.93,33146,399576064.0,6.63,3.67,3.25,2.83
2020-12-04,300725,91.83,92.69,93.21,91.01,17426,211858286.0,2.4,0.97,0.89,1.49
2020-12-07,300725,93.09,92.73,93.91,91.93,14768,180990769.0,2.14,0.04,0.04,1.26
2020-12-08,300725,92.7,93.32,95.08,92.3,10481,129133377.0,3.0,0.64,0.59,0.9
2020-12-09,300725,93.48,91.24,94.08,91.23,12332,149936635.0,3.05,-2.23,-2.08,1.05
2020-12-10,300725,91.25,94.01,94.72,90.97,17274,212362022.0,4.11,3.04,2.77,1.48
2020-12-11,300725,94.0,91.16,95.2,90.18,26941,329265424.0,5.34,-3.03,-2.85,2.3
2020-12-14,300725,91.54,92.7,92.93,89.9,19973,240623025.0,3.32,1.69,1.54,1.71
2020-12-15,300725,92.41,94.65,96.17,92.41,19938,247188225.0,4.06,2.1,1.95,1.71
2020-12-16,300725,94.24,95.8,96.55,93.76,25445,319505168.0,2.95,1.22,1.15,2.18
2020-12-17,300725,96.56,99.04,101.07,96.56,31333,408258992.0,4.71,3.38,3.24,2.68
2020-12-18,300725,99.23,99.01,99.93,96.86,17632,228750210.0,3.1,-0.03,-0.03,1.51
2020-12-21,300725,98.93,99.76,101.38,96.02,24337,315581120.0,5.41,0.76,0.75,2.08
2020-12-22,300725,100.77,98.03,101.47,97.64,19998,260973507.0,3.84,-1.73,-1.73,1.71
2020-12-23,300725,97.72,97.08,98.42,94.52,22555,286572480.0,3.98,-0.97,-0.95,1.93
2020-12-24,300725,96.03,94.66,97.06,91.93,22834,284239536.0,5.28,-2.49,-2.42,1.95
2020-12-25,300725,95.4,100.31,100.83,93.94,25199,324056656.0,7.28,5.97,5.65,2.16
2020-12-28,300725,99.99,98.83,101.09,97.88,25901,338447920.0,3.2,-1.48,-1.48,2.22
2020-12-29,300725,99.59,99.73,100.23,96.67,19620,254719848.0,3.6,0.91,0.9,1.68
2020-12-30,300725,99.28,101.93,102.12,98.85,23268,308335968.0,3.28,2.21,2.2,1.99
2020-12-31,300725,100.86,105.01,105.01,99.63,23384,315271024.0,5.28,3.02,3.08,2.0
2021-01-04,300725,104.59,103.01,105.78,102.05,23583,320883072.0,3.55,-1.9,-2.0,2.02
2021-01-05,300725,103.03,109.33,109.89,102.71,33273,470410000.0,6.97,6.14,6.32,2.85
2021-01-06,300725,109.11,109.86,110.78,106.97,22257,318677712.0,3.48,0.48,0.53,1.9
2021-01-07,300725,110.03,118.47,118.75,110.01,33630,505530208.0,7.96,7.84,8.61,2.88
2021-01-08,300725,118.86,117.23,122.38,113.55,33348,512920448.0,7.45,-1.05,-1.24,2.85
2021-01-11,300725,119.03,119.55,125.01,116.55,32823,519161936.0,7.22,1.98,2.32,2.81
2021-01-12,300725,119.58,118.62,119.7,114.23,22547,346201040.0,4.58,-0.78,-0.93,1.93
2021-01-13,300725,118.62,116.35,122.6,113.94,23983,367623808.0,7.3,-1.91,-2.27,2.05
2021-01-14,300725,115.97,111.16,116.78,111.16,26316,390540992.0,4.83,-4.46,-5.19,2.25
2021-01-15,300725,111.66,110.61,112.54,107.77,18075,262396958.0,4.29,-0.49,-0.55,1.55
2021-01-18,300725,112.32,122.07,122.41,111.16,32322,501344000.0,10.17,10.36,11.46,2.76
2021-01-19,300725,122.06,121.93,124.02,119.78,18649,297552112.0,3.47,-0.11,-0.14,1.59
2021-01-20,300725,121.93,131.63,134.09,121.93,35445,602933168.0,9.97,7.96,9.7,3.03
2021-01-21,300725,134.33,129.33,134.33,128.09,30742,525011984.0,4.74,-1.75,-2.3,2.63
2021-01-22,300725,129.7,132.19,136.85,129.7,27383,478002384.0,5.53,2.21,2.86,2.34
2021-01-25,300725,132.19,138.85,140.86,131.16,38197,683913648.0,7.34,5.04,6.66,3.27
2021-01-26,300725,136.56,134.24,137.32,129.24,31209,543988336.0,5.82,-3.32,-4.61,2.67
2021-01-27,300725,132.88,130.67,135.26,127.32,19030,325598112.0,5.91,-2.66,-3.57,1.63
2021-01-28,300725,128.86,126.88,133.83,126.55,24417,417835376.0,5.57,-2.9,-3.79,2.09
2021-01-29,300725,129.03,127.83,132.39,125.0,25640,433168752.0,5.82,0.75,0.95,2.19
2021-02-01,300725,128.09,132.86,136.55,126.55,25511,444445232.0,7.82,3.93,5.03,2.18
2021-02-02,300725,134.61,133.84,134.61,129.86,17240,299703312.0,3.58,0.74,0.98,1.47
2021-02-03,300725,132.4,142.29,146.55,131.95,28929,534159456.0,10.91,6.31,8.45,2.47
2021-02-04,300725,142.7,141.53,144.13,137.83,18904,350410976.0,4.43,-0.53,-0.76,1.62
2021-02-05,300725,141.84,143.55,150.97,141.19,25204,485490816.0,6.91,1.43,2.02,2.16
2021-02-08,300725,143.4,147.7,149.24,138.86,17398,329712128.0,7.23,2.89,4.15,1.49
2021-02-09,300725,147.32,153.86,155.24,145.86,19116,381929568.0,6.35,4.17,6.16,1.63
2021-02-10,300725,154.9,159.86,161.99,150.79,19554,401980288.0,7.28,3.9,6.0,1.67
2021-02-18,300725,161.91,146.63,162.6,143.41,35150,689321696.0,12.0,-8.28,-13.23,3.01
2021-02-19,300725,144.24,139.6,146.83,133.74,41634,757698992.0,8.93,-4.79,-7.03,3.56
2021-02-22,300725,137.32,135.43,140.23,129.63,39053,691380416.0,7.59,-2.99,-4.17,3.34
2021-02-23,300725,134.24,139.63,142.57,132.99,19491,353329472.0,7.07,3.1,4.2,1.67
2021-02-24,300725,139.1,136.7,140.58,130.99,22562,398900224.0,6.87,-2.1,-2.93,1.93
2021-02-25,300725,138.09,132.53,138.62,131.78,19092,335053744.0,5.0,-3.05,-4.17,1.63
2021-02-26,300725,128.86,129.74,133.16,125.4,29413,496801104.0,5.86,-2.11,-2.79,2.52
2021-03-01,300725,132.62,129.23,133.93,127.56,17699,300682592.0,4.91,-0.39,-0.51,1.51
2021-03-02,300725,130.36,126.92,133.32,124.79,17490,293732720.0,6.6,-1.79,-2.31,1.5
2021-03-03,300725,127.7,128.76,129.53,125.1,13430,224872067.0,3.49,1.45,1.84,1.15
2021-03-04,300725,126.55,116.55,126.55,114.71,37525,590556752.0,9.2,-9.48,-12.21,3.21
2021-03-05,300725,114.24,117.03,119.88,111.93,27207,415994160.0,6.82,0.41,0.48,2.33
2021-03-08,300725,117.33,110.48,119.98,109.8,29060,435947408.0,8.7,-5.6,-6.55,2.49
2021-03-09,300725,110.78,107.4,113.17,105.79,25519,367925712.0,6.68,-2.79,-3.08,2.18
2021-03-10,300725,110.9,110.82,114.24,109.01,24789,361641792.0,4.87,3.18,3.42,2.12
2021-03-11,300725,111.16,114.25,118.09,110.35,27425,412580256.0,6.98,3.1,3.43,2.35
